Final_Rank,Feature,Mean_SHAP,Posterior_Mean,Posterior_SD,HDI_95_Lower,HDI_95_Upper,Bayesian_Stability,Gene,GeneID,PathwayID,Pathway,Source
5,CRISPR_SLC2A12 (154091),0.000174336868005,0.00017435515,1.3111368e-05,0.00014971863,0.0002009464,13.298013808480702,SLC2A12,8638.0,1404.0,SLC-mediated Transmembrane Transport R-HSA-425407,Reactome
5,CRISPR_SLC2A12 (154091),0.000174336868005,0.00017435515,1.3111368e-05,0.00014971863,0.0002009464,13.298013808480702,SLC2A12,8638.0,1719.0,Transport Of Small Molecules R-HSA-382551,Reactome
6,EXP_FSCN1 (6624),0.0001580140917086,0.00015805534,8.860028e-06,0.000141401,0.00017577251,17.839145707255067,FSCN1,1301.0,317.0,Cytokine Signaling In Immune System R-HSA-1280215,Reactome
6,EXP_FSCN1 (6624),0.0001580140917086,0.00015805534,8.860028e-06,0.000141401,0.00017577251,17.839145707255067,FSCN1,1301.0,710.0,Immune System R-HSA-168256,Reactome
6,EXP_FSCN1 (6624),0.0001580140917086,0.00015805534,8.860028e-06,0.000141401,0.00017577251,17.839145707255067,FSCN1,1301.0,770.0,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,Reactome
6,EXP_FSCN1 (6624),0.0001580140917086,0.00015805534,8.860028e-06,0.000141401,0.00017577251,17.839145707255067,FSCN1,1301.0,1494.0,Signaling By Interleukins R-HSA-449147,Reactome
6,EXP_FSCN1 (6624),0.0001580140917086,0.00015805534,8.860028e-06,0.000141401,0.00017577251,17.839145707255067,FSCN1,1301.0,1976.0,MicroRNAs in cancer,KEGG
7,EXP_SMIM30 (401397),0.0001281202432245,0.00012801951,1.31771685e-05,0.00010239828,0.00015363384,9.715251798830211,SMIM30,,,,
8,EXP_ME2 (4200),0.0001243686732389,0.0001243338,1.0296522e-05,0.000103593076,0.00014363149,12.075320050174458,ME2,1542.0,2044.0,Pyruvate metabolism,KEGG
9,CRISPR_ERLN (100130933),0.0001231377864338,0.00012321763,1.7084154e-05,9.267584e-05,0.00015885493,7.212392852639761,ERLN,,,,
10,EXP_NKX3-1 (4824),0.0001153055532489,0.00011517401,9.0583435e-06,9.8017255e-05,0.00013283895,12.714687498249,NKX3-1,11670.0,2015.0,Pathways in cancer,KEGG
10,EXP_NKX3-1 (4824),0.0001153055532489,0.00011517401,9.0583435e-06,9.8017255e-05,0.00013283895,12.714687498249,NKX3-1,11670.0,2035.0,Prostate cancer,KEGG
11,CRISPR_C16orf92 (146378),0.0001142019400206,0.000113877555,9.515526e-06,9.667409e-05,0.00013350794,11.967552375101777,C16orf92,,,,
12,CRISPR_CSAD (51380),0.000111843639248,0.000111871705,7.409657e-06,9.706559e-05,0.00012616337,15.098095344848073,CSAD,7668.0,386.0,Degradation Of Cysteine And Homocysteine R-HSA-1614558,Reactome
12,CRISPR_CSAD (51380),0.000111843639248,0.000111871705,7.409657e-06,9.706559e-05,0.00012616337,15.098095344848073,CSAD,7668.0,868.0,Metabolism Of Amino Acids And Derivatives R-HSA-71291,Reactome
12,CRISPR_CSAD (51380),0.000111843639248,0.000111871705,7.409657e-06,9.706559e-05,0.00012616337,15.098095344848073,CSAD,7668.0,1553.0,Sulfur Amino Acid Metabolism R-HSA-1614635,Reactome
12,CRISPR_CSAD (51380),0.000111843639248,0.000111871705,7.409657e-06,9.706559e-05,0.00012616337,15.098095344848073,CSAD,7668.0,2087.0,Taurine and hypotaurine metabolism,KEGG
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,268.0,Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,Reactome
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,285.0,Common Pathway Of Fibrin Clot Formation R-HSA-140875,Reactome
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,545.0,Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877,Reactome
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,570.0,G Alpha (Q) Signaling Events R-HSA-416476,Reactome
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,596.0,GPCR Downstream Signaling R-HSA-388396,Reactome
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,597.0,GPCR Ligand Binding R-HSA-500792,Reactome
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,679.0,Hemostasis R-HSA-109582,Reactome
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,1097.0,Peptide Ligand-Binding Receptors R-HSA-375276,Reactome
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,1127.0,"Platelet Activation, Signaling And Aggregation R-HSA-76002",Reactome
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,1490.0,Signaling By GPCR R-HSA-372790,Reactome
