Feature,MI
EXP_CYP4V2 (285440),0.1651725771563548
EXP_LAMA4 (3910),0.16517171816418763
EXP_PAOX (196743),0.16517137692938633
EXP_TPI1 (7167),0.1651712008265962
EXP_SBK3 (100130827),0.16516965226178915
EXP_LFNG (3955),0.16516864275011756
EXP_ALDH6A1 (4329),0.1651653193973841
EXP_MYO1D (4642),0.16516484034346757
EXP_GNAL (2774),0.1651629407359012
EXP_BCKDHA (593),0.16516290258976696
EXP_UBALD2 (283991),0.16516279249776744
EXP_SAP25 (100316904),0.1651616567181673
EXP_DNAJC15 (29103),0.16515976986263947
EXP_ASB9 (140462),0.16515905510858175
EXP_ZNF483 (158399),0.16515763588349586
EXP_ELOB (6923),0.16515376331107845
EXP_DMPK (1760),0.16515371556874392
EXP_PRR3 (80742),0.16515371006715185
EXP_SH3BGRL (6451),0.16515197141795657
EXP_NCBP2AS2 (152217),0.1651513066879513
EXP_NKPD1 (284353),0.16515085289539844
EXP_RCN2 (5955),0.16515009151856574
EXP_PIERCE1 (138162),0.16514710705475277
EXP_MEF2C (4208),0.1651466568769555
EXP_E2F2 (1870),0.16514591653939004
EXP_CACNB2 (783),0.16514402295930442
EXP_RUVBL2 (10856),0.16514328392491695
EXP_NBPF15 (284565),0.1651426599376844
EXP_ZNF354B (117608),0.16514029555857412
EXP_PDCD4 (27250),0.16513893482223452
EXP_NCOR2 (9612),0.1651381286876905
EXP_RBL2 (5934),0.16513795767775363
EXP_DARS2 (55157),0.1651375493535996
EXP_IL18 (3606),0.16513569375552706
EXP_CLUAP1 (23059),0.1651345804124258
EXP_RMND5A (64795),0.16513398283603653
EXP_IFT22 (64792),0.16513366234637505
EXP_ZCCHC7 (84186),0.16513171384451653
EXP_FNBP1 (23048),0.16513160993528597
EXP_ELOA (6924),0.16513153814821102
EXP_TMEM129 (92305),0.16513105833705932
EXP_NPIPB4 (440345),0.16513099756727279
EXP_GLI2 (2736),0.16513096832647722
EXP_GOLGA8N (643699),0.16513052708187814
EXP_PKN1 (5585),0.1651295867316085
EXP_CFDP1 (10428),0.16512904813910012
EXP_METTL21A (151194),0.1651290066318163
EXP_MRPL24 (79590),0.16512837282354464
EXP_ZNF564 (163050),0.1651279958834131
EXP_FAM186B (84070),0.1651269686036212
EXP_RPL6 (6128),0.16512688710635182
EXP_KMT2E (55904),0.1651256414275064
EXP_KIAA1549 (57670),0.16512289541905467
EXP_EXOSC3 (51010),0.16512230164741748
EXP_CEP72 (55722),0.16512195158507037
EXP_SPRY1 (10252),0.16512162865212598
EXP_FKBP1A (2280),0.1651212458479563
EXP_C1GALT1C1 (29071),0.16512054216125627
EXP_RAF1 (5894),0.165120451173431
EXP_TCTA (6988),0.16511964010196234
EXP_PHB2 (11331),0.165119467788033
EXP_SAFB2 (9667),0.1651189371622479
EXP_CRADD (8738),0.1651187350365877
EXP_ZNF354C (30832),0.1651183193614738
EXP_RWDD3 (25950),0.16511694072265026
EXP_OLA1 (29789),0.16511626216904673
EXP_DNA2 (1763),0.16511612028336486
EXP_WDR1 (9948),0.16511581880529658
EXP_DUSP3 (1845),0.1651157291807177
EXP_AP2A1 (160),0.16511551437722893
EXP_GMCL1 (64395),0.1651141463615753
EXP_BTD (686),0.16511229425384855
EXP_SNX10 (29887),0.16511200978261975
EXP_DENND10 (404636),0.1651106777735114
EXP_FAM171A2 (284069),0.16511012731938468
EXP_DNAJB2 (3300),0.16510731834868686
EXP_CACNA1A (773),0.16510688042220778
EXP_LTBP4 (8425),0.16510589955124022
EXP_DENND6A (201627),0.16510480756931845
EXP_NPIPA5 (100288332),0.16510374154390828
EXP_CYP39A1 (51302),0.16510236060358707
EXP_USP34 (9736),0.16510178042299373
EXP_TRMT44 (152992),0.16510174605114614
EXP_GAREM1 (64762),0.1651006647690494
EXP_PRR14L (253143),0.16509801265332413
EXP_MBLAC2 (153364),0.16509672134825237
EXP_HIP1R (9026),0.16509587038262463
EXP_FDXR (2232),0.1650948227971032
EXP_MINK1 (50488),0.16509339876776874
EXP_SHROOM2 (357),0.16509185527144954
EXP_AKR1C1 (1645),0.16509103731350994
EXP_TLR5 (7100),0.16509046848901932
EXP_KLHDC8B (200942),0.16509019251547574
EXP_PAK1 (5058),0.16508873390189294
EXP_NDUFS8 (4728),0.1650851619146989
EXP_MCTP1 (79772),0.16508437141589827
EXP_PLEKHH3 (79990),0.16508309542468425
EXP_SPATS2 (65244),0.16508236360871553
EXP_YDJC (150223),0.16508226551719662
EXP_AKR1E2 (83592),0.16508222561249042
EXP_TBC1D15 (64786),0.1650817083588505
EXP_MT-CO3 (4514),0.16508168780589738
EXP_PHKA1 (5255),0.16507998073186325
EXP_SLC9A1 (6548),0.16507737659890775
EXP_CCDC159 (126075),0.16507723435189803
EXP_RPA1 (6117),0.16507670899499516
EXP_SLC17A9 (63910),0.16507605844036544
EXP_EPOP (100170841),0.16507427891008675
EXP_OTULINL (54491),0.16507356417644914
EXP_TRIP10 (9322),0.16507350118658692
EXP_PLCB2 (5330),0.1650731185303691
EXP_PLEKHA3 (65977),0.16507077652867608
EXP_CORO2A (7464),0.16507043320504788
EXP_SOX13 (9580),0.1650697892030415
EXP_EXOC1 (55763),0.16506896014484163
EXP_GPR161 (23432),0.16506845192802544
EXP_EPHB4 (2050),0.16506745690614988
EXP_SLC25A30 (253512),0.16506689764574656
EXP_PSME4 (23198),0.165066833747062
EXP_PECAM1 (5175),0.16506540618543397
EXP_TMEM165 (55858),0.16506523776550974
EXP_VSIR (64115),0.16506501141324303
EXP_HIVEP3 (59269),0.16506445156801153
EXP_MGAT5 (4249),0.16506436006221836
EXP_MYEF2 (50804),0.1650630725768698
EXP_ERN1 (2081),0.16506287822357724
EXP_SRSF11 (9295),0.1650628328224899
EXP_EFCAB5 (374786),0.16506241629580298
EXP_ANO8 (57719),0.16506197694816827
EXP_USP36 (57602),0.165061142677577
EXP_TM9SF1 (10548),0.16506013770052608
EXP_TFF1 (7031),0.16505979507220037
EXP_LETM2 (137994),0.16505966672817518
EXP_PFDN2 (5202),0.16505963560113468
EXP_IFT81 (28981),0.16505847442168786
EXP_NOC3L (64318),0.16505782835307414
EXP_GNPDA1 (10007),0.16505570928770918
EXP_ZNRF1 (84937),0.16505533594563815
EXP_FTSJ1 (24140),0.16505460587921394
EXP_HIPK2 (28996),0.1650539859448612
EXP_GJA3 (2700),0.16505241515367608
EXP_KLF16 (83855),0.16505100368799663
EXP_AKAP8L (26993),0.16505031250883295
EXP_AGK (55750),0.16505013824182768
EXP_POMZP3 (22932),0.16504887643155364
EXP_HIC2 (23119),0.16504853982605372
EXP_DTYMK (1841),0.16504811195788793
EXP_DNAJC19 (131118),0.165048068974742
EXP_MPV17 (4358),0.16504791131171714
EXP_OAT (4942),0.16504750059588869
EXP_SPRY2 (10253),0.16504749189327406
EXP_SLC31A2 (1318),0.1650474589367894
EXP_NUDT13 (25961),0.16504713738379628
EXP_TAOK2 (9344),0.16504693805369364
EXP_WWC2 (80014),0.16504692887920847
EXP_CHKB (1120),0.16504538910207422
EXP_HGH1 (51236),0.1650450184277661
EXP_RPP38 (10557),0.16504484326891067
EXP_SCRIB (23513),0.1650426880822451
EXP_EIF5 (1983),0.16504131819356704
EXP_XPO6 (23214),0.16504042231823401
EXP_ISM2 (145501),0.16504034892354014
EXP_CDKN2D (1032),0.1650400802142915
EXP_RPEL1 (729020),0.16503890619177763
EXP_TRIM5 (85363),0.16503772481151113
EXP_TP63 (8626),0.16503743262129067
EXP_FKBP7 (51661),0.16503723381870739
EXP_STRADB (55437),0.16503706309757415
EXP_FAM3A (60343),0.16503675746763236
EXP_TNIP2 (79155),0.16503513136207815
EXP_TNIK (23043),0.16503326251005124
EXP_ZNF34 (80778),0.16503202993458732
EXP_NNMT (4837),0.1650318448858723
EXP_KANK1 (23189),0.16503177908312594
EXP_SLC11A2 (4891),0.16502810248553068
EXP_DYNLL2 (140735),0.165027492536435
EXP_COX11 (1353),0.1650271259947358
EXP_MFSD10 (10227),0.1650266383724297
EXP_PPTC7 (160760),0.1650261706047642
EXP_RDH5 (5959),0.16502553061886704
EXP_ARL14 (80117),0.16502512783065448
EXP_LCLAT1 (253558),0.16502391787842363
EXP_ALG9 (79796),0.16502340017715778
EXP_EMC9 (51016),0.16502228414629538
EXP_PRELID2 (153768),0.16501978252495153
EXP_NBPF26 (101060684),0.1650194481067384
EXP_ZNF585A (199704),0.165019194268603
EXP_SLC6A12 (6539),0.16501918665663862
EXP_MPP2 (4355),0.16501893456065897
EXP_APMAP (57136),0.16501860856218364
EXP_ATF3 (467),0.16501607990610534
EXP_ARAF (369),0.16501603885229432
EXP_SYTL1 (84958),0.16501562614399123
EXP_TFEB (7942),0.16501161656287966
EXP_C11orf68 (83638),0.1650114007244463
EXP_SMARCD1 (6602),0.1650109126768058
EXP_ALDH3A1 (218),0.1650107091620976
EXP_DHDH (27294),0.1650103333432522
EXP_ZNF696 (79943),0.1650076870966135
EXP_IL10RA (3587),0.1650074661223746
EXP_LRRC56 (115399),0.16500657916938977
EXP_PYM1 (84305),0.16500656163714478
EXP_ZNF141 (7700),0.16500605419989434
EXP_AIFM1 (9131),0.16500548256949177
EXP_SNX7 (51375),0.1650052528804844
EXP_RCL1 (10171),0.16500388331179305
EXP_TMBIM4 (51643),0.16500256246098832
EXP_CTU1 (90353),0.16500231631656614
EXP_SLC39A10 (57181),0.16500213200991087
EXP_PNPT1 (87178),0.1650018177926711
EXP_HASPIN (83903),0.16500132982088545
EXP_FBXL14 (144699),0.16500096173315182
EXP_PRRT3 (285368),0.1650009371303387
EXP_GTF2IRD1 (9569),0.16499987271275174
EXP_PRKDC (5591),0.1649997168974222
EXP_SIRT5 (23408),0.16499832944238157
EXP_MRGPRF (116535),0.1649980956720496
EXP_ABI2 (10152),0.1649980463518652
EXP_LEPROTL1 (23484),0.16499753299325004
EXP_LRR1 (122769),0.16499700126327443
EXP_POLD2 (5425),0.16499695368833667
EXP_MRPL15 (29088),0.16499497517808148
EXP_CLINT1 (9685),0.16499473383764762
EXP_CYB5B (80777),0.16499272940062149
EXP_PDHX (8050),0.16499079594538113
EXP_BUB3 (9184),0.164988727401866
EXP_NBPF20 (100288142),0.16498868201822248
EXP_DIS3 (22894),0.16498811036080063
EXP_EGF (1950),0.16498730245186977
EXP_NOL4L (140688),0.16498709093052266
EXP_OSGIN2 (734),0.16498690158905838
EXP_ARL6IP5 (10550),0.16498684001690656
EXP_CSAD (51380),0.16498422382160438
EXP_NMRK1 (54981),0.164983859277684
EXP_ZNF275 (10838),0.16498326479241943
EXP_EXD3 (54932),0.16498155090900113
EXP_ZNF614 (80110),0.1649810723649363
EXP_ZHX1 (11244),0.16497910525185056
EXP_SCAMP5 (192683),0.1649785101056196
EXP_ACYP1 (97),0.16497789431370435
EXP_C9orf43 (257169),0.16497785123558195
EXP_ERP29 (10961),0.16497677619885653
EXP_HSP90AB1 (3326),0.1649762964090531
EXP_MRTFA (57591),0.1649754617272663
EXP_ZNF428 (126299),0.1649749346663798
EXP_C1orf54 (79630),0.1649745998248111
EXP_CUL9 (23113),0.16497399743028307
EXP_TTC33 (23548),0.16497158959648228
EXP_ITGAX (3687),0.16497158645012
EXP_NME7 (29922),0.16497003976938718
EXP_NOCT (25819),0.16496877929624354
EXP_FAM91A1 (157769),0.16496858338826126
EXP_TBC1D8B (54885),0.16496852679498275
EXP_FASTK (10922),0.16496753965056143
EXP_B3GALT5 (10317),0.16496698905775986
EXP_CHCHD1 (118487),0.16496486592981707
EXP_DDT (1652),0.16496462691804847
EXP_RNF125 (54941),0.1649644547875555
EXP_HSPA9 (3313),0.1649609268771428
EXP_CHAD (1101),0.16496060014232938
EXP_PLEKHA1 (59338),0.16496056075349497
EXP_SNAI3 (333929),0.16496047531930724
EXP_ABHD17B (51104),0.16496002837907842
EXP_CEP290 (80184),0.16495996595182927
EXP_PMPCA (23203),0.16495930912396517
EXP_PHIP (55023),0.164959259933247
EXP_TNS4 (84951),0.16495805154720067
EXP_TNFRSF10A (8797),0.16495784979199346
EXP_FITM1 (161247),0.16495773844693584
EXP_TIGD3 (220359),0.164957433837702
EXP_UPF2 (26019),0.16495741160973676
EXP_NUBP2 (10101),0.16495624594330227
EXP_RSU1 (6251),0.16495572801216074
EXP_FSD1 (79187),0.16495564635334325
EXP_AKR1A1 (10327),0.16495529647452756
EXP_DSN1 (79980),0.16495354564625586
EXP_SART1 (9092),0.16495311270560808
EXP_MTHFD2L (441024),0.1649530254566587
EXP_RARS1 (5917),0.16495291690387415
EXP_HSD17B4 (3295),0.16495283646522996
EXP_SNRPA (6626),0.16495188049202447
EXP_EXOC4 (60412),0.1649509985692017
EXP_NRG2 (9542),0.16495085683299493
EXP_SLC10A7 (84068),0.1649460440718844
EXP_EGFL8 (80864),0.16494564029528025
EXP_TMEM54 (113452),0.1649453072575895
EXP_C10orf143 (387723),0.16494196922216542
EXP_HOXB9 (3219),0.16494072311084995
EXP_CMC1 (152100),0.16494064867540015
EXP_FUT8 (2530),0.16493903133574417
EXP_PDE8A (5151),0.16493890684926882
EXP_FBXL16 (146330),0.16493881578645553
EXP_SLC5A3 (6526),0.164937952514145
EXP_MALT1 (10892),0.16493788655690533
EXP_SHOC2 (8036),0.16493742385257537
EXP_AASDHPPT (60496),0.16493717450205647
EXP_IQGAP3 (128239),0.16493682833591272
EXP_FAM204A (63877),0.16493677575922838
EXP_DLEC1 (9940),0.1649349712486181
EXP_PAQR7 (164091),0.16493492625817296
EXP_VIRMA (25962),0.16493456761091618
EXP_RTF2 (51507),0.16493454668244212
EXP_TMEM263 (90488),0.16493248638718505
EXP_ZNF510 (22869),0.16493247323399451
EXP_DUSP16 (80824),0.1649324006156485
EXP_MCAM (4162),0.1649321056783437
EXP_SLC30A9 (10463),0.16493081337643378
EXP_SEC24B (10427),0.16493003894976432
EXP_STX2 (2054),0.16492979456569756
EXP_YWHAZ (7534),0.16492923569973783
EXP_RBBP8 (5932),0.1649288453116613
EXP_MRPS17 (51373),0.16492844876092683
EXP_G6PC3 (92579),0.16492799265021318
EXP_KLHL28 (54813),0.16492742468218768
EXP_ANKEF1 (63926),0.16492722091299417
EXP_CYB5R3 (1727),0.16492607704257
EXP_SLC38A10 (124565),0.16492566722773372
EXP_RSL1D1 (26156),0.16492555431368583
EXP_NBDY (550643),0.16492540436739933
EXP_NARS2 (79731),0.16492376090999716
EXP_SRD5A1 (6715),0.16491994276971145
EXP_UBE2G1 (7326),0.1649198393233764
EXP_TOM1L1 (10040),0.16491910421090505
EXP_PURA (5813),0.16491900864663922
EXP_MBNL2 (10150),0.1649183000899459
EXP_GABPB1 (2553),0.16491785727914365
EXP_RIPOR1 (79567),0.1649162839870817
EXP_AZGP1 (563),0.16491575071385167
EXP_CHTOP (26097),0.1649130624762405
EXP_COL17A1 (1308),0.1649127380065023
EXP_ATG10 (83734),0.16491241892189112
EXP_GFAP (2670),0.16491203936794463
EXP_LPCAT3 (10162),0.1649116506340329
EXP_METAP1D (254042),0.16491121799172603
EXP_POLR1H (30834),0.1649111324737227
EXP_CEBPB (1051),0.16491069657596746
EXP_ZNF449 (203523),0.16490868636356826
EXP_NOG (9241),0.1649084491043613
EXP_CEP104 (9731),0.164906544831517
EXP_BOD1 (91272),0.1649060094281083
EXP_COL13A1 (1305),0.16490558081927453
EXP_MARCHF9 (92979),0.1649055706233007
EXP_COPE (11316),0.1649049584657254
EXP_TRMT1L (81627),0.16490335748169294
EXP_MREG (55686),0.16490320710360873
EXP_DPM2 (8818),0.1649030300921046
EXP_ATP5IF1 (93974),0.1649026682887751
EXP_IFIT1 (3434),0.16490260801362577
EXP_IFNLR1 (163702),0.16490226638054128
EXP_PIK3AP1 (118788),0.1649022458414544
EXP_ITGA5 (3678),0.16490154575273852
EXP_ROR1 (4919),0.164899682273278
EXP_LIAS (11019),0.16489961709262335
EXP_TAF8 (129685),0.1648995513034368
EXP_FUT4 (2526),0.16489848524575912
EXP_APOE (348),0.1648977582202953
EXP_LARS2 (23395),0.16489572221814708
EXP_UPF3A (65110),0.16489529813517034
EXP_HESX1 (8820),0.1648944405996664
EXP_ZFP36L1 (677),0.16489348687561112
EXP_HCAR3 (8843),0.16489317239552292
EXP_MGMT (4255),0.16489263933508358
EXP_CC2D1A (54862),0.16489169766270706
EXP_RBP5 (83758),0.16488956838022073
EXP_IL13RA2 (3598),0.16488790478179105
EXP_COL16A1 (1307),0.16488578777425555
EXP_TBCB (1155),0.1648847310245456
EXP_CFAP20DC (200844),0.16488406484485285
EXP_IGLON5 (402665),0.16488254457060503
EXP_CD68 (968),0.16488044875778485
EXP_WDFY2 (115825),0.16488008472657967
EXP_CCDC28A (25901),0.16487964146347966
EXP_ZNF487 (642819),0.164878097822994
EXP_PLS3 (5358),0.16487649483310474
EXP_CFAP44 (55779),0.16487561984394183
EXP_STKLD1 (169436),0.1648750788420168
EXP_KLHL17 (339451),0.16487496063842233
EXP_MARCHF8 (220972),0.16487456883623608
EXP_SPDYE5 (442590),0.16487394204841
EXP_NPIPA6 (131675794),0.1648697080139243
EXP_CCT7 (10574),0.16486967658990714
EXP_ATP6V0A1 (535),0.16486890355831996
EXP_DYNC2LI1 (51626),0.16486819336398373
EXP_MNX1 (3110),0.16486699411070482
EXP_ORC4 (5000),0.16486547460747314
EXP_FDXACB1 (91893),0.1648651399646308
EXP_ACTRT3 (84517),0.16486504537545166
EXP_ESS2 (8220),0.16486502297759564
EXP_IMMP2L (83943),0.16486462680859582
EXP_SASS6 (163786),0.16486452762688764
EXP_ATXN10 (25814),0.16486437988537972
EXP_POLR2A (5430),0.16486155737771924
EXP_PRP4K (8899),0.1648609347978418
EXP_ALDOC (230),0.1648583841542326
EXP_POLR2H (5437),0.16485815433588602
EXP_CAPN15 (6650),0.16485782918065617
EXP_CCDC121 (79635),0.16485728048753057
EXP_ZNF416 (55659),0.16485706484099705
EXP_ZKSCAN7 (55888),0.1648531786095111
EXP_PWWP3A (84939),0.1648531487504954
EXP_BLOC1S6 (26258),0.1648523567638298
EXP_TRIM41 (90933),0.16485192066519794
EXP_B9D1 (27077),0.16485111257374818
EXP_RNF32 (140545),0.164850857409502
EXP_BTAF1 (9044),0.16484851007092782
EXP_SNX25 (83891),0.1648483011519284
EXP_ZMAT2 (153527),0.1648481606414034
EXP_IQCC (55721),0.16484813730639925
EXP_SIMC1 (375484),0.1648466711316381
EXP_TMEM268 (203197),0.164845937786807
EXP_THAP5 (168451),0.16484453927112863
EXP_CCNL1 (57018),0.1648440392914754
EXP_B3GNT4 (79369),0.16484347510769393
EXP_CENPQ (55166),0.16484283130940192
EXP_DPY30 (84661),0.1648427696944177
EXP_CTTNBP2NL (55917),0.16484260655825178
EXP_TUBA3D (113457),0.16484256385833884
EXP_YIF1B (90522),0.16484221081209327
EXP_COX14 (84987),0.1648399536817431
EXP_CGRRF1 (10668),0.1648390166806193
EXP_SOX12 (6666),0.16483874158898892
EXP_ZNF433 (163059),0.1648366391972429
EXP_H2AC13 (8329),0.16483635544391007
EXP_ZNF37A (7587),0.1648361887606331
EXP_MARCHF4 (57574),0.16483602317000923
EXP_RYK (6259),0.16483399963168655
EXP_CYP2S1 (29785),0.1648325341004604
EXP_PLXNC1 (10154),0.16483048047879478
EXP_ZNF347 (84671),0.16483025807672025
EXP_TCTN1 (79600),0.1648299184687545
EXP_ZNF622 (90441),0.1648283504413568
EXP_POLDIP2 (26073),0.16482799382171187
EXP_MIF4GD (57409),0.16482792131460045
EXP_VTI1B (10490),0.16482727496216576
EXP_NCOA5 (57727),0.1648266184930831
EXP_TBK1 (29110),0.16482610218296578
EXP_HMG20B (10362),0.16482577312467406
EXP_KCNK7 (10089),0.16482314940473763
EXP_TMEM237 (65062),0.16482254873322688
EXP_ARSJ (79642),0.16482247679354867
EXP_PIGP (51227),0.16482197070010418
EXP_NUDT18 (79873),0.16482161343560175
EXP_BICDL2 (146439),0.16482040665063113
EXP_TIMM21 (29090),0.16482017968475393
EXP_WDR24 (84219),0.16481891885855848
EXP_VAPB (9217),0.1648175836883432
EXP_OSR2 (116039),0.16481723973578966
EXP_SKIC2 (6499),0.16481677950628093
EXP_CHRNB4 (1143),0.1648160947592654
EXP_FAH (2184),0.16481604314875042
EXP_SAR1B (51128),0.16481482786575707
EXP_SLC15A4 (121260),0.16481437198740334
EXP_COL9A3 (1299),0.16481387216565224
EXP_ARFGEF3 (57221),0.16481345936623004
EXP_SNRNP35 (11066),0.16481202253570704
EXP_ZFAND4 (93550),0.16481115291266235
EXP_PLCL2 (23228),0.1648097970999558
EXP_ZSCAN29 (146050),0.16480979470931967
EXP_SEC11C (90701),0.16480929745584927
EXP_ZNF345 (25850),0.16480881663624825
EXP_OR2A7 (401427),0.1648085873705556
EXP_AKAP8 (10270),0.16480704001855617
EXP_PHETA2 (150368),0.16480563787800317
EXP_USP35 (57558),0.16480427705575718
EXP_C2orf88 (84281),0.16480307046082032
EXP_GYS1 (2997),0.16480148982840248
EXP_BRI3 (25798),0.16479886932008458
EXP_RPS27L (51065),0.16479859668507668
EXP_ACAP1 (9744),0.16479847171853113
EXP_MGST2 (4258),0.1647981874284854
EXP_TMEM217 (221468),0.16479764087721183
EXP_MYCBP2 (23077),0.1647968881617663
EXP_CPTP (80772),0.164796145572768
EXP_FAM13B (51306),0.16479410874096612
EXP_LARP1 (23367),0.1647936135213186
EXP_PAXX (286257),0.16479238811028107
EXP_C10orf88 (80007),0.16479180588188402
EXP_FAM118A (55007),0.16479170669768362
EXP_TM2D3 (80213),0.16478901608655683
EXP_GSDMD (79792),0.1647888074972581
EXP_ARIH2 (10425),0.1647866556743276
EXP_RNF169 (254225),0.16478494627857554
EXP_CSNK1G2 (1455),0.16478449336588952
EXP_HSDL1 (83693),0.16478432759507733
EXP_ADCY7 (113),0.16478401495339767
EXP_NCAPD3 (23310),0.16478143046351867
EXP_LASP1 (3927),0.16478114737916894
EXP_ZMYND10 (51364),0.16478075174820805
EXP_TOR1AIP2 (163590),0.16478025532628315
EXP_MDFI (4188),0.16478020675977145
EXP_PAG1 (55824),0.164780189539961
EXP_CRYBB3 (1417),0.16477805876784046
EXP_ALAD (210),0.16477706891587296
EXP_DAPK1 (1612),0.1647761094360476
EXP_SPDYE1 (285955),0.16477455713524325
EXP_C19orf12 (83636),0.1647744221225187
EXP_FSTL1 (11167),0.1647741059983474
EXP_CDC42 (998),0.16477401432500915
EXP_BBS12 (166379),0.164773848307604
EXP_PRKAG2 (51422),0.1647732447352812
EXP_IQCK (124152),0.16477240657572434
EXP_VDR (7421),0.16477225912918758
EXP_SERF1A (8293),0.16477204785821975
EXP_ATAD5 (79915),0.1647709638967294
EXP_NUDCD3 (23386),0.16477070293262397
EXP_GVQW3 (100506127),0.16476969354665805
EXP_TRAF1 (7185),0.16476934233553386
EXP_SERPINA5 (5104),0.16476843041270595
EXP_ERLIN1 (10613),0.1647681397084355
EXP_TCF12 (6938),0.16476575815123518
EXP_CERT1 (10087),0.1647655668553023
EXP_ACE (1636),0.16476541248005727
EXP_GIN1 (54826),0.16476495993420937
EXP_PRDM10 (56980),0.16476467971780906
EXP_SLC29A1 (2030),0.16476168747730568
EXP_RAB40A (142684),0.16476146756369214
EXP_ZNF671 (79891),0.16476146239090106
EXP_POLR3A (11128),0.16476115652492673
EXP_FN3KRP (79672),0.16476110536876654
EXP_CEP15 (57415),0.1647607889637568
EXP_ELN (2006),0.1647606499332488
EXP_BABAM2 (9577),0.16475934083567179
EXP_TAF4B (6875),0.1647592393197499
EXP_SLC35A4 (113829),0.16475921445650688
EXP_PPT1 (5538),0.1647585831448577
EXP_SDF2 (6388),0.1647578992379488
EXP_EXOC3L4 (91828),0.16475750323455163
EXP_HRH1 (3269),0.16475727943201512
EXP_HNRNPC (3183),0.16475596778449475
EXP_MON2 (23041),0.16475567494874532
EXP_PPP2R1A (5518),0.1647556023486585
EXP_TMEM39B (55116),0.16475554343213616
EXP_PYCR1 (5831),0.16475505825481918
EXP_NAPA (8775),0.1647530933074961
EXP_SP110 (3431),0.16475188680723374
EXP_SERPINH1 (871),0.1647516265296014
EXP_ZFR (51663),0.16475019198672847
EXP_BTBD2 (55643),0.16474941366009954
EXP_SERTAD4 (56256),0.16474843264983274
EXP_SERPINB9 (5272),0.1647482000567866
EXP_ARHGEF7 (8874),0.16474764647626028
EXP_PSRC1 (84722),0.1647471593243699
EXP_WDFY1 (57590),0.16474711004663156
EXP_PSMC4 (5704),0.16474304180602672
EXP_CRB3 (92359),0.16474230380561217
EXP_PSPC1 (55269),0.16474195070254538
EXP_PIP4K2B (8396),0.1647412732431972
EXP_NIPSNAP1 (8508),0.1647394502740589
EXP_FKBP14 (55033),0.1647379060816343
EXP_PET117 (100303755),0.16473689388720736
EXP_PTGR3 (284273),0.16473588318658994
EXP_AP1G2 (8906),0.1647357737293218
EXP_C8orf76 (84933),0.16473536802749322
EXP_GARRE1 (9710),0.16473515451541942
EXP_MARK4 (57787),0.164733451771351
EXP_CYP27B1 (1594),0.16473276698833228
EXP_PXK (54899),0.16473254397622394
EXP_SMPD4 (55627),0.1647311860007381
EXP_MCM5 (4174),0.16472963767408366
EXP_LIMA1 (51474),0.16472811719394276
EXP_NOS3 (4846),0.16472804076880188
EXP_TNNT1 (7138),0.16472770735972198
EXP_RABGGTB (5876),0.16472685195885983
EXP_DHX8 (1659),0.16472620016406214
EXP_PTPA (5524),0.16472596206517576
EXP_DDI2 (84301),0.16472499985113576
EXP_PHF2 (5253),0.16472466993444979
EXP_SMIM7 (79086),0.16472200614597465
EXP_BRD3 (8019),0.16472120371342225
EXP_KRI1 (65095),0.16472097511553585
EXP_RPTOR (57521),0.1647207907153394
EXP_PYGO1 (26108),0.1647203549497842
EXP_TMEM270 (135886),0.16471991083464754
EXP_ZNF23 (7571),0.16471914276494548
EXP_PGCKA1 (55286),0.16471819854489667
EXP_NPIPB12 (440353),0.16471675668271502
EXP_AKAP7 (9465),0.1647156275039956
EXP_SAMD9 (54809),0.16471488454687133
EXP_MRPS21 (54460),0.1647146806817723
EXP_WASL (8976),0.16471321064907407
EXP_CC2D2A (57545),0.1647125320176066
EXP_ANP32B (10541),0.1647124655673613
EXP_PGM1 (5236),0.16471232068958752
EXP_MYH16 (84176),0.16471213055843048
EXP_ITCH (83737),0.1647115629342064
EXP_FOXO3B (2310),0.1647115179262313
EXP_DSP (1832),0.16471116798855512
EXP_CEP85L (387119),0.16470934389583558
EXP_PAQR8 (85315),0.1647082127215569
EXP_C3orf62 (375341),0.1647081574739353
EXP_UQCC3 (790955),0.16470813103764304
EXP_CACNB3 (784),0.1647065732702524
EXP_CTAGE1 (64693),0.16470615961558366
EXP_PER3 (8863),0.1647061019977647
EXP_ECHS1 (1892),0.16470479415546357
EXP_ANKMY1 (51281),0.16470439222418154
EXP_THUMPD2 (80745),0.16470414725738625
EXP_DDX23 (9416),0.16470222180283312
EXP_PTPRH (5794),0.16470215297742374
EXP_ZNF787 (126208),0.16470162552274825
EXP_EMP3 (2014),0.16470106348977698
EXP_NMNAT1 (64802),0.1647009531365784
EXP_ING2 (3622),0.1646998958152377
EXP_CLCC1 (23155),0.16469954090678396
EXP_SUFU (51684),0.16469860936263991
EXP_RPL38 (6169),0.16469852900485993
EXP_PPP6R1 (22870),0.16469838701471673
EXP_GRB14 (2888),0.16469804418150602
EXP_APOBEC3C (27350),0.1646972442706982
EXP_EHF (26298),0.16469719398233185
EXP_NAGK (55577),0.16469660657517693
EXP_SCAND1 (51282),0.1646955654466069
EXP_DMTF1 (9988),0.16469538676188833
EXP_PTCH1 (5727),0.16469372608316668
EXP_IQANK1 (642574),0.1646935265918339
EXP_MFSD13A (79847),0.1646928050790235
EXP_NSD2 (7468),0.1646907086095979
EXP_VPS25 (84313),0.1646868327716522
