Feature
EXP_BCAP29 (55973)
EXP_MAPKAPK3 (7867)
EXP_MRPS27 (23107)
EXP_ARRB1 (408)
EXP_PIP5K1C (23396)
EXP_TCTN3 (26123)
EXP_IGF1R (3480)
EXP_ABI1 (10006)
EXP_COX4I1 (1327)
EXP_ANXA6 (309)
EXP_SELPLG (6404)
EXP_FLOT1 (10211)
EXP_CGAS (115004)
EXP_B3GNTL1 (146712)
EXP_ALG11 (440138)
EXP_TESK2 (10420)
EXP_CUL2 (8453)
EXP_CRACD (57482)
EXP_PCBP1 (5093)
EXP_SCG2 (7857)
EXP_TRIM25 (7706)
EXP_LRCH1 (23143)
EXP_DNAJC13 (23317)
EXP_SLC31A1 (1317)
EXP_PKDREJ (10343)
EXP_DHX33 (56919)
EXP_ATP7A (538)
EXP_CD37 (951)
EXP_CUL3 (8452)
EXP_HID1 (283987)
EXP_NUP188 (23511)
EXP_ARHGAP45 (23526)
EXP_CAMLG (819)
EXP_H3C2 (8358)
EXP_DENND4A (10260)
EXP_TMEM35B (100506144)
EXP_POLA1 (5422)
EXP_CREB1 (1385)
EXP_HCN3 (57657)
EXP_DCLRE1C (64421)
EXP_MED15 (51586)
EXP_KIF5A (3798)
EXP_DNAJC25 (548645)
EXP_APOL2 (23780)
EXP_MYH11 (4629)
EXP_LAPTM4A (9741)
EXP_RAB3GAP1 (22930)
EXP_TCEA2 (6919)
EXP_RASSF8 (11228)
EXP_LIG1 (3978)
EXP_MTFMT (123263)
EXP_SEC16A (9919)
EXP_CDC16 (8881)
EXP_INPP5E (56623)
EXP_RBM43 (375287)
EXP_CORO6 (84940)
EXP_UBXN1 (51035)
EXP_MIER3 (166968)
EXP_TRIM29 (23650)
EXP_NFE2L2 (4780)
EXP_PHPT1 (29085)
EXP_SLC16A14 (151473)
EXP_RPS3A (6189)
EXP_KIAA0040 (9674)
EXP_RBM27 (54439)
EXP_MGAT2 (4247)
EXP_ZFYVE9 (9372)
EXP_POC1B (282809)
EXP_TMEM221 (100130519)
EXP_OSCP1 (127700)
EXP_CABLES1 (91768)
EXP_PIGN (23556)
EXP_SSC4D (136853)
EXP_PLPP3 (8613)
EXP_SOX7 (83595)
EXP_RPGR (6103)
EXP_PROCR (10544)
EXP_PRKD2 (25865)
EXP_POLE4 (56655)
EXP_EEF2K (29904)
EXP_ATP6V1E1 (529)
EXP_ACOT4 (122970)
EXP_CLIC1 (1192)
EXP_ZNF827 (152485)
EXP_ZNF395 (55893)
EXP_NT5E (4907)
EXP_LMNA (4000)
EXP_NKIRAS1 (28512)
EXP_PLXNA2 (5362)
EXP_CARM1 (10498)
EXP_POLR3D (661)
EXP_ASPH (444)
EXP_ECT2L (345930)
EXP_ALDH1B1 (219)
EXP_TPCN1 (53373)
EXP_TMEM184A (202915)
EXP_ACSL4 (2182)
EXP_CEP164 (22897)
EXP_ACAP2 (23527)
EXP_ESAM (90952)
EXP_NOB1 (28987)
EXP_ZNF557 (79230)
EXP_SPRED2 (200734)
EXP_PIP4P2 (55529)
EXP_PRRT1 (80863)
EXP_VAMP2 (6844)
EXP_ADI1 (55256)
EXP_PCYT1A (5130)
EXP_KIF18B (146909)
EXP_CHPT1 (56994)
EXP_RPRD2 (23248)
EXP_PTCD2 (79810)
EXP_BRF1 (2972)
EXP_ZNF263 (10127)
EXP_CPSF2 (53981)
EXP_SLC35A5 (55032)
EXP_WNT11 (7481)
EXP_LAGE3 (8270)
EXP_FAM83A (84985)
EXP_NGRN (51335)
EXP_MOB4 (25843)
EXP_GPRC5D (55507)
EXP_LAMTOR1 (55004)
EXP_BACC1 (124944)
EXP_ZNF587B (100293516)
EXP_CDKL3 (51265)
EXP_SNRPD2 (6633)
EXP_FMOD (2331)
EXP_MAPK8IP3 (23162)
EXP_IGSF9B (22997)
EXP_MAST2 (23139)
EXP_RHPN1 (114822)
EXP_SBNO1 (55206)
EXP_DENND1B (163486)
EXP_SLC30A7 (148867)
EXP_VPS26C (10311)
EXP_SERINC1 (57515)
EXP_BDKRB2 (624)
EXP_FBP1 (2203)
EXP_PRRC1 (133619)
EXP_RBM38 (55544)
EXP_UBALD1 (124402)
EXP_TIMP4 (7079)
EXP_ACY3 (91703)
EXP_SNRPF (6636)
EXP_TCOF1 (6949)
EXP_SETDB2 (83852)
EXP_MST1 (4485)
EXP_DCP1A (55802)
EXP_BCL7A (605)
EXP_SLC39A11 (201266)
EXP_GTF3A (2971)
EXP_CIZ1 (25792)
EXP_CDK2AP1 (8099)
EXP_CD53 (963)
EXP_KCNMA1 (3778)
EXP_PPP2R5B (5526)
EXP_PIGV (55650)
EXP_TUG1 (55000)
EXP_TRA2A (29896)
EXP_FMN1 (342184)
EXP_GDA (9615)
EXP_ITGB1BP2 (26548)
EXP_PIP5K1A (8394)
EXP_MVD (4597)
EXP_TBCD (6904)
EXP_MBD6 (114785)
EXP_CHLSN (84310)
EXP_ZSWIM4 (65249)
EXP_TSPAN14 (81619)
EXP_NEK7 (140609)
EXP_HIF1A (3091)
EXP_MTERF4 (130916)
EXP_TRMT10C (54931)
EXP_PROX2 (283571)
EXP_SLC49A4 (84925)
EXP_SIL1 (64374)
EXP_MBD5 (55777)
EXP_FNDC11 (79025)
EXP_FRAT2 (23401)
EXP_HES1 (3280)
EXP_CALM1 (801)
EXP_PLEKHH1 (57475)
EXP_YIF1A (10897)
EXP_TPGS1 (91978)
EXP_GPR3 (2827)
EXP_MLLT1 (4298)
EXP_METTL26 (84326)
EXP_DENR (8562)
EXP_FTSJ3 (117246)
EXP_DHX29 (54505)
EXP_BCLAF3 (256643)
EXP_PTPN7 (5778)
EXP_BET1 (10282)
EXP_NOTCH1 (4851)
EXP_DOT1L (84444)
EXP_FAM83F (113828)
EXP_SH3TC2 (79628)
EXP_LIF (3976)
EXP_ENTPD6 (955)
EXP_BLZF1 (8548)
EXP_SLC25A32 (81034)
EXP_LYPD6 (130574)
EXP_FANCD2OS (115795)
EXP_POLE3 (54107)
EXP_PMAIP1 (5366)
EXP_ZNF75A (7627)
EXP_EIF2S2 (8894)
EXP_CD160 (11126)
EXP_RNF215 (200312)
EXP_LAP3 (51056)
EXP_TPM4 (7171)
EXP_VTA1 (51534)
EXP_MSANTD2 (79684)
EXP_MEAF6 (64769)
EXP_KMT5A (387893)
EXP_LYPD3 (27076)
EXP_PWWP2B (170394)
EXP_DOK4 (55715)
EXP_RAD9B (144715)
EXP_PARD3B (117583)
EXP_WDR46 (9277)
EXP_ZNF276 (92822)
EXP_CCDC88C (440193)
EXP_TBPL1 (9519)
EXP_CDKL2 (8999)
EXP_PPP1R7 (5510)
EXP_DBNDD1 (79007)
EXP_SERPINI1 (5274)
EXP_ACTL10 (170487)
EXP_SPIDR (23514)
EXP_TIPARP (25976)
EXP_ARVCF (421)
EXP_DNM3 (26052)
EXP_MMP13 (4322)
EXP_FCGR2A (2212)
EXP_NLRC3 (197358)
EXP_NCOA2 (10499)
EXP_EHHADH (1962)
EXP_UBE2V1 (7335)
EXP_DNAJB1 (3337)
EXP_LRCH4 (4034)
EXP_FAM227B (196951)
EXP_MFSD11 (79157)
EXP_L1CAM (3897)
EXP_GPX4 (2879)
EXP_AAGAB (79719)
EXP_JRKL (8690)
EXP_LDLR (3949)
EXP_CFAP263 (29070)
EXP_FGFR1 (2260)
EXP_ZSWIM6 (57688)
