Feature
CRISPR_MFF (56947)
CRISPR_PTCD1 (26024)
CRISPR_SUGP1 (57794)
CRISPR_RAB43 (339122)
CRISPR_MFSD11 (79157)
CRISPR_DUOXA1 (90527)
CRISPR_SOX9 (6662)
CRISPR_PRKACG (5568)
CRISPR_NGFR (4804)
CRISPR_MYL7 (58498)
CRISPR_HSD3B7 (80270)
CRISPR_RHPN2 (85415)
CRISPR_NDUFA2 (4695)
CRISPR_RIC8A (60626)
CRISPR_HLA-C (3107)
CRISPR_CCR5 (1234)
CRISPR_ATG13 (9776)
CRISPR_LUC7L2 (51631)
CRISPR_XPO4 (64328)
CRISPR_GPBP1 (65056)
CRISPR_CCDC137 (339230)
CRISPR_BAIAP3 (8938)
CRISPR_ZNF606 (80095)
CRISPR_POFUT1 (23509)
CRISPR_DTX2 (113878)
CRISPR_SLC35A2 (7355)
CRISPR_MRPS9 (64965)
CRISPR_ZC3H4 (23211)
CRISPR_FAM98B (283742)
CRISPR_PACSIN3 (29763)
CRISPR_IGSF3 (3321)
CRISPR_SKP2 (6502)
CRISPR_TMED5 (50999)
CRISPR_EXOC4 (60412)
CRISPR_EDF1 (8721)
CRISPR_SOWAHC (65124)
CRISPR_ISCA1 (81689)
CRISPR_POLR2M (81488)
CRISPR_AVPI1 (60370)
CRISPR_RAB11FIP3 (9727)
CRISPR_FGF14 (2259)
CRISPR_CRYGD (1421)
CRISPR_BECN1 (8678)
CRISPR_H2BC17 (8348)
CRISPR_KRBOX5 (124411)
CRISPR_NUDCD1 (84955)
CRISPR_ZEB2 (9839)
CRISPR_CYLD (1540)
CRISPR_LRRC37B (114659)
CRISPR_BOC (91653)
CRISPR_C16orf86 (388284)
CRISPR_GATA3 (2625)
CRISPR_DMRTA2 (63950)
CRISPR_SP7 (121340)
CRISPR_SARS2 (54938)
CRISPR_SLC38A7 (55238)
CRISPR_NAGLU (4669)
CRISPR_SMURF2 (64750)
CRISPR_SETD5 (55209)
CRISPR_GPR137C (283554)
CRISPR_SPAG4 (6676)
CRISPR_MBTPS2 (51360)
CRISPR_CLIC1 (1192)
CRISPR_UBE2V1 (7335)
CRISPR_IFT57 (55081)
CRISPR_LRRC71 (149499)
CRISPR_KIAA2013 (90231)
CRISPR_CZIB (54987)
CRISPR_MED7 (9443)
CRISPR_ACTR1B (10120)
CRISPR_TIMM17A (10440)
CRISPR_CASZ1 (54897)
CRISPR_PPARGC1B (133522)
CRISPR_CCT7 (10574)
CRISPR_MLX (6945)
CRISPR_SGCA (6442)
CRISPR_NUP37 (79023)
CRISPR_EIF4EBP2 (1979)
CRISPR_SMCHD1 (23347)
CRISPR_SKIL (6498)
CRISPR_ZBTB17 (7709)
CRISPR_B4GALNT2 (124872)
CRISPR_DAP3 (7818)
CRISPR_BTBD2 (55643)
CRISPR_NEU2 (4759)
CRISPR_CPLANE2 (79363)
CRISPR_TPM4 (7171)
CRISPR_EPC1 (80314)
CRISPR_HSPA13 (6782)
CRISPR_SYVN1 (84447)
CRISPR_SMC6 (79677)
CRISPR_RXRA (6256)
CRISPR_TIMM29 (90580)
CRISPR_WFDC10B (280664)
CRISPR_MRPL16 (54948)
CRISPR_TADA1 (117143)
CRISPR_NPM3 (10360)
CRISPR_ANKZF1 (55139)
CRISPR_CAB39 (51719)
CRISPR_PRMT9 (90826)
CRISPR_COMMD7 (149951)
CRISPR_PLAC8 (51316)
CRISPR_SLC35B1 (10237)
CRISPR_CCDC22 (28952)
CRISPR_AAAS (8086)
CRISPR_SH3BGRL3 (83442)
CRISPR_BCS1L (617)
CRISPR_ALG5 (29880)
CRISPR_BRD1 (23774)
CRISPR_ARL2BP (23568)
CRISPR_ANKHD1 (54882)
CRISPR_WDR62 (284403)
CRISPR_INTS13 (55726)
CRISPR_PCDHGA7 (56108)
CRISPR_PIGM (93183)
CRISPR_MAFF (23764)
CRISPR_WHAMM (123720)
CRISPR_AAK1 (22848)
CRISPR_CHP1 (11261)
CRISPR_MRGBP (55257)
CRISPR_SUPT20H (55578)
CRISPR_NAA38 (84316)
CRISPR_DPH6 (89978)
CRISPR_NTPCR (84284)
CRISPR_MYL4 (4635)
CRISPR_NOP53 (29997)
CRISPR_VPS26A (9559)
CRISPR_VTI1B (10490)
CRISPR_DDX19B (11269)
CRISPR_MRPS6 (64968)
CRISPR_PYM1 (84305)
CRISPR_SLX4 (84464)
CRISPR_TEKT2 (27285)
CRISPR_PPM1J (333926)
